﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
spotify:track:2u93OtblDZphLnmRFjBeeg,Color of Autumn,Nujabes,Spiritual State,1,6,103813,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-26T17:42:28Z
spotify:track:4ofBr4tMNIBNo0umIu20SF,Just Landed,Force Of Nature,Libyus Music Sound History 2004-2010,1,12,301560,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-26T18:04:28Z
spotify:track:1NHZfGzz1bgy03FDQZq0aw,Bomb of Love,Sunset Rollercoaster,BOSSA NOVA,1,1,180546,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-27T13:13:03Z
spotify:track:5PmZN1mkJubeg7kTNYeWDZ,Hogi Hogi La La Jo,Sunset Rollercoaster,BOSSA NOVA,1,3,185253,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-27T13:23:04Z
spotify:track:3nFQNX543UtCWngf0TydkE,Pinky Pinky,Sunset Rollercoaster,BOSSA NOVA,1,6,122386,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-27T13:28:14Z
spotify:track:0UDhjfa51XnpXxNyALLbko,I Know You Know I Love You,Sunset Rollercoaster,BOSSA NOVA,1,8,120693,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-27T13:35:04Z
spotify:track:3vEuioy3gyOLxDciWdzCb9,No Man's Land (Reprise),Sunset Rollercoaster,BOSSA NOVA,1,10,111160,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-27T13:46:39Z
spotify:track:2tveOkRxjYXg0guRkVd4PK,My Monday Throne,Sunset Rollercoaster,BOSSA NOVA,1,12,277706,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-27T13:59:13Z
spotify:track:65u7IbuZ4viAlVBHxnpos1,Latitude -remix (feat. Five Deez),"Nujabes, Five Deez",Metaphorical Music,1,11,236533,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-30T17:37:47Z
spotify:track:1naoYMSxRHCpu3zvQM2la5,Kaleidoscope,Ringo Deathstarr,Colour Trip,1,5,125333,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-06-02T16:15:19Z
spotify:track:2oHgRdgkRKFovEzwKcPpoi,Shine,Slowdive,Just For A Day,2,8,323413,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-06-02T21:07:50Z
spotify:track:4fEEDBLpvZJRLpshxJbYq1,Brighter,Slowdive,Just For A Day,1,7,229186,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-06-02T22:47:15Z
spotify:track:6ktlz091RxLid9rd9MmB8n,The Sadman,Slowdive,Just For A Day,1,8,285146,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-06-03T01:12:07Z
spotify:track:4cz5bBa239LZ0Pt5DrJXYK,Catch The Breeze,Slowdive,Just For A Day,1,3,259453,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-06-03T19:30:40Z
spotify:track:58LwagSpbHNBrIr6kyb0cD,Celia's Dream,Slowdive,Just For A Day,1,2,249493,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-06-03T19:30:48Z
spotify:track:1nbZgajaqXmZQG24vl9u5d,Ballad Of Sister Sue,Slowdive,Just For A Day,1,4,271960,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-06-03T19:36:33Z
spotify:track:3hHR2o77hKJpTSbz4pHISc,Spanish Air,Slowdive,Just For A Day,1,1,362626,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-06-07T09:38:07Z
spotify:track:0QwLXiZIF9wFkEGW9INVOe,Erik's Song,Slowdive,Just For A Day,1,5,265666,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-06-07T09:38:07Z
spotify:track:0tEuudfO34gLfTTcUSOFlB,Waves,Slowdive,Just For A Day,1,6,351786,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-06-07T09:38:07Z
spotify:track:57cXmeqCiKUF0GpJDFVAkt,Primal,Slowdive,Just For A Day,1,9,331386,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-06-07T09:38:07Z
spotify:track:7fgHvYrA6d92B3ClbjZinS,Slowdive,Slowdive,Just For A Day,2,1,317066,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-06-07T09:38:07Z
spotify:track:7eA6LDdLF7Tnw8cBDxSu0Y,Avalyn I,Slowdive,Just For A Day,2,2,292093,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-06-07T09:38:07Z
spotify:track:2Ue894AYFKuHXCXbosikTS,Avalyn II,Slowdive,Just For A Day,2,3,489573,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-06-07T09:38:07Z
spotify:track:3elCikjYOJdgvPz2HGLPS1,Morningrise,Slowdive,Just For A Day,2,4,260506,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-06-07T09:38:07Z
spotify:track:750pjeXwDf7GdgI0lI9L3E,She Calls,Slowdive,Just For A Day,2,5,338320,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-06-07T09:38:07Z
spotify:track:5GP4YTk572o3sQMLrEzzOw,Losing Today,Slowdive,Just For A Day,2,6,301320,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-06-07T09:38:07Z
spotify:track:0mzNvJpqrktOe5ToG1Lfzj,Golden Hair,Slowdive,Just For A Day,2,7,244146,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-06-07T09:38:07Z
spotify:track:2Y7CQCSxYGvvgj3EPjM0Lo,Albatros,Slowdrive,Just For A Day,2,9,318306,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-06-07T09:38:07Z
spotify:track:06us145cGVnZl7OJcRtNDH,Catch The Breeze - Peel Session,Slowdive,Just For A Day,2,10,250986,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-06-07T09:38:07Z
spotify:track:22somf5tlbQZF9rr84OQul,Shine - Peel Session,Slowdive,Just For A Day,2,11,320680,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-06-07T09:38:07Z
spotify:track:5eGxmAkjx5NVMPbtag1Srq,Golden Hair - Peel Session,Slowdive,Just For A Day,2,12,225973,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-06-07T09:38:07Z
spotify:track:3x0iCzjgf0v9lnwvAhU9P2,Venus,Television,Marquee Moon,1,2,229026,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-06-07T11:42:13Z
spotify:track:7wfvl1kiZJNvhx6HNTyefX,Friction,Television,Marquee Moon,1,3,283626,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-06-07T11:42:13Z
spotify:track:7Me0vOSlJfaPY7Pc4GeItd,Marquee Moon,Television,Marquee Moon,1,4,638426,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-06-07T11:42:13Z
spotify:track:1pimWzwUERYZbAFr5tL0Xl,Elevation,Television,Marquee Moon,1,5,305266,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-06-07T11:42:13Z
spotify:track:6ZHa4WN0lqua4sQHRQFpkc,Guiding Light,Television,Marquee Moon,1,6,332733,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-06-07T11:42:13Z
spotify:track:3aPjLBWsrqTetCn3QcLSuK,Prove It,Television,Marquee Moon,1,7,300240,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-06-07T11:42:13Z
spotify:track:7p0Pk7IJw1c494Qz5lXopE,Torn Curtain,Television,Marquee Moon,1,8,416506,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-06-07T11:42:13Z
spotify:track:0EcN2nHIAZjBbmr4C2o7C1,Shelter Your Needs,Juliette & The Licks,...Like A Bolt Of Lightning,1,1,238000,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-06-08T15:13:18Z
spotify:track:5PVMGIPE4FxRaiqp8XiLKJ,Comin' Around,Juliette & The Licks,...Like A Bolt Of Lightning,1,2,172973,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-06-08T15:16:24Z
spotify:track:2V5OmcbcIBP4fjQAuRxzyU,Got Love To Kill,Juliette & The Licks,...Like A Bolt Of Lightning,1,3,225520,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-06-08T15:17:07Z
spotify:track:5xMVWUAUQOLlA8Wza3ZSkY,Rock N Roll Nigger,Patti Smith,Easter,1,6,204360,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-06-09T00:30:33Z
spotify:track:6O5PIO5pAWxdoxvaUFQ02G,Leader Of The Pack,The Shangri-Las,The Best Of The Shangri-Las,1,2,171333,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-06-09T00:35:26Z
spotify:track:0ovUVWGBqJ5o0IQptfZpAM,Young Girl,The Distillers,Sing Sing Death House,1,8,162333,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-06-09T00:53:13Z
spotify:track:21L6zvJVm9jWldM2u2UynY,I Understand,The Distillers,Sing Sing Death House,1,11,107066,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-06-09T00:59:24Z
spotify:track:6zinbVV2aPFGzrkMPLJ94y,I Am A Revenant,The Distillers,Sing Sing Death House,1,2,209653,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-06-09T08:30:20Z
spotify:track:4T93qTth72wCHwKxys0znw,The Young Crazed Peeling,The Distillers,Sing Sing Death House,1,4,196226,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-06-09T08:36:49Z
spotify:track:4lkWRzXCw6KbQnAGVkCFZw,Blur,Ornamental,Blur,1,1,246427,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-06-09T08:51:26Z
spotify:track:3bI9hCeGNj5pp2cPcCuXin,I Love LA,Starcrawler,Starcrawler,1,3,198346,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-06-09T10:35:20Z
spotify:track:0EA8k9iH93YEJFaBuRt7Tc,Stumblin' In - 2017 Remaster,Suzi Quatro,If You Knew Suzi… (2017 Remaster),1,11,239529,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-06-09T10:36:23Z
spotify:track:1zyC8OBpg3xwSRgi4mXqnz,She Gets Around,Starcrawler,She Gets Around,1,1,193611,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-06-09T10:37:59Z
spotify:track:5BH95YOP3gJuiK6HhIo6Tz,Walking After Midnight,Cowboy Junkies,The Trinity Session,1,12,360133,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-06-09T13:30:09Z
spotify:track:0vnkjJfhnsrZO7vNmPGvNf,Angel,Belly,Star,1,2,178160,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-06-09T19:37:50Z
spotify:track:0DUARg2P04wFX0ldVnFFL9,Dusted,Belly,Star,1,3,168600,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-06-09T19:39:36Z
spotify:track:1GB1oyt7Ar8GWa76B4dV1h,Gepetto,Belly,Star,1,5,203280,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-06-09T19:44:06Z
spotify:track:3kY0UrW29gqCYmcI1dZLu6,Moon Age,Duster,Stratosphere,1,1,66266,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-06-09T19:48:46Z
spotify:track:1DrJC3J11DolsHxVd8cAmq,Topical Solution,Duster,Stratosphere,1,4,300893,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-06-09T19:55:38Z
spotify:track:0hVGKLtULvBJL28b9uPXl1,Sweetness And Light,Lush,Sweetness And Light,1,1,311600,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-06-11T04:22:57Z
spotify:track:5C65OgUEiHF0ujNvgFRbFD,Take,Lush,Spooky,1,10,208426,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-06-11T04:35:40Z
spotify:track:1kKLWkqyZEnrOd5tBYYCUn,Afro Blue,"Robert Glasper, Erykah Badu, Phonte, 9th Wonder",Black Radio Recovered: The Remix EP,1,1,307440,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-06-12T00:15:35Z
spotify:track:25zeBhNc1wu8ELK3BReDlk,LoveKills!!!,9th Wonder,Zion II,1,17,127184,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-06-12T00:17:53Z
spotify:track:4oZp0RcyjNqdY0jB5PkSlN,SheChoseMe!!!!,9th Wonder,Zion II,1,1,164752,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-06-12T00:20:33Z
spotify:track:00KxlY4hzUjBtqCKPGzWkA,Blown,Astrobrite,Crush,1,8,210386,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-06-12T12:29:01Z
spotify:track:7r5Dx6IMh24y2BqMmGzYHU,darkness,Fat Jon,afterthought,1,4,237029,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-06-12T16:34:49Z
spotify:track:7E6YEyPDTRj6qvZPQiSSfJ,Jesus Shootin' Heroin,The Flaming Lips,Hear It Is,1,4,441026,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-06-13T13:34:53Z
spotify:track:5LcSCZjxTtnTh5z6diCIy0,Talkin' 'Bout the Smiling Deathporn Immortality Blues (Everyone Wants to Live Forever),The Flaming Lips,Wastin' Pigs,1,1,231375,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-06-13T13:44:13Z
spotify:track:6VNpMVF5UgQPDNKPyE7y7F,All That Jazz / Happy Death Men,The Flaming Lips,Wastin' Pigs,1,2,334093,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-06-13T13:50:46Z
spotify:track:3o441CGOVTJPqdkp53h1CN,Jets (Cupid's Kiss vs. The Psyche of Death) - Demo Version,The Flaming Lips,Wastin' Pigs,1,3,261733,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-06-13T13:57:48Z
spotify:track:1Ph319lXv5TXOcRX3RqtYX,Me Or The Papes,Jeru The Damaja,Wrath Of The Math,1,11,265560,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-06-15T20:59:43Z
spotify:track:2ZBKZpUj11Ba9GaU2B3pCK,Unstoppable,Mic Geronimo,Vendetta,1,8,244573,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-06-22T21:11:53Z
spotify:track:4nOFeys4zvXud0wHn2rYEs,Mental Stamina,Jeru The Damaja,The Sun Rises In The East,1,5,141266,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-06-22T21:13:23Z
spotify:track:30oTS7bm0aH3p7lqjEIu8q,Full Clip,Gang Starr,Full Clip: A Decade Of Gang Starr,1,2,217440,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-06-22T21:48:00Z
spotify:track:0qTGo5pcMfh47KJUALadW5,Daytona 500 (feat. Raekwon & Cappadonna),"Ghostface Killah, Raekwon, Cappadonna",Ironman,1,11,280306,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-06-22T21:54:07Z
spotify:track:6yZAdQyPJtXjATvAT8ERQg,Coolie High,Camp Lo,Uptown Saturday Night,1,14,241133,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-06-24T05:59:11Z
spotify:track:0ohevmkspqkIe3gd4JXVPi,Reality Check (feat. One Be Lo & Senim Silla),"Binary Star, Senim Silla, One Be Lo",Masters of the Universe,1,1,241398,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-06-24T06:14:44Z
spotify:track:0qldEqAtjaDY4Gfl4h8oS7,Glaciers of Ice (feat. Ghostface Killah & Masta Killa),"Raekwon, Ghostface Killah, Masta Killa",Only Built 4 Cuban Linx,1,11,320960,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-06-24T06:51:46Z
spotify:track:63LVYnGJmWjNnmHiOVsGhe,Iron Maiden,"Ghostface Killah, Raekwon, Cappadonna",Ironman,1,1,286653,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-06-24T07:11:48Z
spotify:track:0DMpKFgwFvSql4ufb7IVFO,The Faster Blade (feat. Raekwon),"Ghostface Killah, Raekwon",Ironman,1,3,148026,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-06-24T07:18:56Z
spotify:track:2S3DomaMjFHJhzgVY7Kuce,Camay (feat. Raekwon & Cappadonna),"Ghostface Killah, Raekwon, Cappadonna",Ironman,1,10,271933,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-06-24T20:02:10Z
spotify:track:0G1PTbMd2sHxdJ4p08oRii,Kitchen Witch,Ariel Pink,Dedicated To Bobby Jameson,1,11,218346,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-06-27T15:01:52Z
spotify:track:5xVZk4Vt12ViVyoircV9iP,Silver,Caribou,Our Love,1,2,316653,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-06-27T15:10:03Z
spotify:track:23U85c6t5E3kjqTHrqpRzW,In Your Arms,Sunbeam Sound Machine,Wonderer,1,4,279349,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-06-27T20:04:14Z
spotify:track:4FZifwCZGSIzHOPGdIREee,Ladyfingers,Herb Alpert & The Tijuana Brass,Whipped Cream & Other Delights,1,9,164546,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-06-27T20:04:24Z
spotify:track:0t4JQeO8qLKzQFcXuTitgk,Leave Them All Behind - 2001 Remaster,Ride,Going Blank Again (Expanded),1,1,497466,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-06-29T21:16:37Z
spotify:track:4SGynRMkTAi2SQr94HI86w,Time Machine - 2001 Remaster,Ride,Going Blank Again (Expanded),1,9,354026,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-06-29T21:26:41Z
spotify:track:7s27ZnaFPKD69wbVeHo3zs,Above the Stars,Happy Doghouse,Above the Stars,1,3,221546,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-06-30T02:56:20Z
spotify:track:2S1r9VURYfE7uK0HYNh4ad,Throw My Ball,Happy Doghouse,Above the Stars,1,4,109731,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-06-30T03:04:49Z
spotify:track:5uNSAi6hhtLyofXXUO8v2P,Throw My Ball,Happy Doghouse,Above the Stars,1,2,166886,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-06-30T03:07:17Z
spotify:track:7kuDUCtzVhSlkW7JLjnY49,Angie's Party,Happy Doghouse,Above the Stars,1,5,146316,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-06-30T03:45:42Z
spotify:track:1T7LUlRnlAjnr4CLjwvSuw,The Last Ray (Remastered),This Mortal Coil,It'll End In Tears (Remastered),1,6,215026,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-07-02T01:02:16Z
spotify:track:7Lke8wizJKIpMPMuBWAywR,Magazine (Club Mix),Chromatics,Camera,1,2,183461,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-07-02T02:14:12Z
spotify:track:6uKQAnBpHECI03Y9Vlfkid,Everything is Shitty,Jerry Paper,International Man of Misery,1,3,263675,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-07-03T11:08:12Z
spotify:track:3n4M80UmJNHws4ZqdM7KEF,Can't Do Without You,Caribou,Our Love,1,1,236400,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-07-03T16:58:13Z
spotify:track:7L6w9qwbgf7zZiSUyTJZ9Q,St. James,DYAN,Looking for Knives,1,4,318760,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-07-04T05:11:15Z
spotify:track:6FGxhUgXzsj98rI7Yo915Z,Oirectine,Boards of Canada,Twoism,1,2,311133,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-07-06T07:29:05Z
spotify:track:5PC3XlGumMa31O5sKWTp1s,Sixtyniner,Boards of Canada,Twoism,1,1,317600,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-07-06T07:33:29Z
spotify:track:2zfS1N80qSv0ft1gXKzZhh,One Way Spit,Debris',Static Disposal,1,1,170160,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-07-06T19:45:39Z
spotify:track:5eKQ424akKiDjpSveU7I2Y,New Rose,The Damned,Damned Damned Damned,1,7,162346,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-07-06T19:54:45Z
spotify:track:1dj44gqRjWmPtoj495glKe,"Caught In Time, So Far Away",You'll Never Get to Heaven,Adorn,1,1,228653,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-07-08T06:19:26Z
spotify:track:0hPYb7Obzkyoss1RvVxtkD,Drowning Out,You'll Never Get to Heaven,You'll Never Get to Heaven,1,1,194813,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-07-08T06:23:04Z
spotify:track:6vMaCzTnismT6N45MDCMfa,Beyond the Clouds,You'll Never Get to Heaven,Images,1,7,248680,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-07-08T06:29:31Z
spotify:track:6JCH1YkpYEJYxU2q0XGKS3,Images,You'll Never Get to Heaven,Images,1,4,222631,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-07-08T07:01:00Z
spotify:track:0j0majKoNlF7GkwA8xNQHG,I Don't Really Mind,Tame Impala,InnerSpeaker,1,11,227546,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-07-11T07:00:58Z
spotify:track:3if4ZtotldfTOuzSzt7Xnx,Between the Bars,Elliott Smith,Either/Or: Expanded Edition,1,4,141200,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-07-12T09:08:19Z
spotify:track:1tL5a9jowsWMtn3wkFYsG9,"Footsteps in the Dark, Pts. 1 & 2",The Isley Brothers,Go for Your Guns,1,2,306800,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-07-13T20:31:00Z
spotify:track:0A3aCwiI2RedsGayLdhTjH,The Wall,Yuck,Yuck,1,2,236826,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-07-15T06:11:09Z
spotify:track:2taiFEr466TWMGPZN719m5,Just Like Heaven,Dinosaur Jr.,You're Living All Over Me,1,10,173560,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-07-15T06:20:39Z
spotify:track:5TWX0Ra4A1I5ZFdXTAeLYx,Molasses in January,Team Dresch,"Choices, Chances, Changes: Singles & Comptracks 1994-2000",1,4,267000,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-07-16T06:01:31Z
spotify:track:4pSUgU9nljaDmWWRxXGmAe,Know Who You Are At Every Age,Cocteau Twins,Four-Calendar Cafe,1,1,218760,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-07-18T13:39:51Z
spotify:track:7HMmujNpOqrEf4RTzQ2Wvo,I'm Not a Loser,Amyl and The Sniffers,Big Attraction,1,1,109758,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-07-23T01:25:42Z
spotify:track:0XqXhrwSEx9hsO4pZ8mE1c,Just Want to Make It New with You,Soko,I Thought I Was An Alien,1,1,139733,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-07-23T11:24:26Z
spotify:track:2yxpMD9Fopz8FZEDSHRYy8,We Might Be Dead by Tomorrow,Soko,I Thought I Was An Alien,1,4,161413,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-07-23T11:29:35Z
spotify:track:5HaTv6nHDSVO1LqjwoP7RA,Another Weekend,Ariel Pink,Dedicated to Bobby Jameson,1,7,254520,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-07-25T22:35:11Z
spotify:track:0KqcYW58wOXbV6GUmjei85,Havana Affair - 2001 Remaster,Ramones,Weird Tales of The Ramones (1976 - 1996),1,7,116680,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-07-30T07:00:00Z
spotify:track:2gG3ivmsfylVXLyIJvLXyN,Journey In Satchidananda,"Alice Coltrane, Pharoah Sanders",Journey in Satchidananda,1,1,396066,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-08-12T23:18:45Z
spotify:track:1BHDCyW8fq3NzA3JRjTKDJ,Charlotte's Thong,Connan Mockasin,Jassbusters,1,1,536254,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-08-13T00:12:23Z
spotify:track:10iX2nu0QZKgrUQirGIM2D,From the Dead,Shintaro Sakamoto,Don't Know What's Normal,1,2,283046,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-08-13T01:31:32Z
spotify:track:7GwplrgfF08IvQblf3FBK9,静かに消える,AYA GLOOMY,陸の孤島 / RIKU NO KOTŌ,1,1,222586,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-08-30T23:49:04Z
spotify:track:2qpYq0DX90YWFHFE8FD7K0,vs Reality,AYA GLOOMY,KANJIRU,1,1,204000,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-08-30T23:52:45Z
spotify:track:72tmERTlZn90IJ0px2B38Q,Goon Gumpas,Aphex Twin,Richard D. James Album,1,7,122466,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-09-02T14:08:47Z
spotify:track:36zLN7ZLhQWJUkzPss2KAo,Wedding Bell,Beach House,Devotion,1,1,234733,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-09-05T13:47:52Z
spotify:track:1xG1itkZLG3hkvtHpEpkbF,Trouble,Elliott Smith,Thumbsucker,1,12,174040,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-09-21T09:16:57Z
spotify:track:589QTU4b7QS21hOMlYZJPe,The Last Day of Summer,The Cure,Bloodflowers,1,5,335840,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-09-23T23:22:22Z
spotify:track:3YMWDzk3Ar3uyznxwd6656,All Nerve,The Breeders,All Nerve,1,3,131293,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-10-03T19:35:13Z
spotify:track:0eSRzMqBONk7QqWrtalWxN,Dawn: Making an Effort,The Breeders,All Nerve,1,9,230066,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-10-03T19:35:20Z
spotify:track:4Yzom8WJVugy6Z1A58d1gp,Moon Song (EP Version),My Bloody Valentine,Tremolo,1,4,206266,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-10-07T06:15:13Z
spotify:track:143HQnW8tYRwkqDEL2SJpx,Every Wave To Ever Rise (feat. Elizabeth Powell),"American Football, Elizabeth Powell",American Football (LP3),1,2,354157,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-10-11T10:28:52Z
spotify:track:4hmtCJAsVnaV3g6qkCsJ5b,Brother,Alice In Chains,Sap,1,1,267333,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-10-15T22:20:21Z
spotify:track:2JuasWPUodaUxf5nwNpciQ,Nutshell,Alice In Chains,Jar Of Flies,1,2,259200,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-10-17T05:08:29Z
spotify:track:5uyJ7fbjk6xZzt5UL5jcQg,True Faith - 2015 Remaster,New Order,Singles (2016 Remaster),1,13,252053,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-10-17T06:40:33Z
spotify:track:7zNcOTJdsCGMrgU8rn9mCP,Caltex Cowgirl,Amyl and The Sniffers,Giddy Up,1,2,190232,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-10-17T07:46:06Z
spotify:track:30peYE9ZC2j4NkgSgxLDNO,Mandalay,Amyl and The Sniffers,Giddy Up,1,3,94380,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-10-17T07:47:14Z
